entryid,station,tempdew,pressure,wind,vis,auto,datetime,rmk,weather,skycover,needfix,obsdate
13021,KPDK,15/09,2999,NA,10,0,102013,AO2 T01500089,NA,SCT024;SCT030,0,20220310
13022,KATL,17/10,2997,07012,10,0,102052,AO2 SLP150 T01670100 55012,NA,FEW032,0,20220310
13023,KPDK,15/08,2999,VRB06,10,0,102053,AO2 SLP156 T01500083 58003,NA,FEW024,0,20220310
13024,KATL,16/09,2998,09010,10,0,102152,AO2 SLP153 T01610094,NA,FEW032,0,20220310
13025,KPDK,14/08,2999,VRB06,10,0,102153,AO2 SLP159 T01440083,NA,CLR,0,20220310
13026,KATL,14/09,3000,08012,10,0,102252,AO2 SLP158 T01440089,NA,CLR,0,20220310
13027,KPDK,13/08,3001,VRB06,10,0,102253,AO2 SLP164 T01280078,NA,CLR,0,20220310
13028,KATL,13/08,3002,08013,10,0,102352,AO2 SLP167 T01280083 10200 20128 53016,NA,CLR,0,20220310
13029,KPDK,11/08,3003,VRB06,10,0,102353,AO2 SLP174 T01110078 10156 20111 53014,NA,CLR,0,20220310
13030,KATL,11/08,3004,10009,10,0,110052,AO2 SLP173 T01110083,NA,FEW009,0,20220311
13031,KPDK,09/07,3004,VRB03,10,0,110053,AO2 SLP179 T00940072,NA,CLR,0,20220311
13032,KATL,11/08,3005,10008,10,0,110136,AO2 T01060083,NA,BKN009,0,20220311
13033,KPDK,09/07,3006,00000,10,0,110146,AO2 T00890072,NA,FEW009,0,20220311
13034,KATL,11/08,3005,11006,10,0,110152,AO2 SLP178 T01060083,NA,BKN009,0,20220311
13035,KPDK,09/07,3006,10004,10,0,110153,AO2 SLP185 T00890072,NA,SCT009,0,20220311
13036,KPDK,09/07,3006,11006,10,0,110201,AO2 T00890072,NA,BKN009,0,20220311
13037,KATL,11/08,3007,09009,10,0,110252,AO2 SLP185 T01060083 53017,NA,BKN007,0,20220311
13038,KPDK,09/08,3008,VRB04,10,0,110253,AO2 SLP189 T00890078 53018,NA,OVC007,0,20220311
13039,KATL,10/08,3008,09009,9,0,110352,AO2 SLP185 T01000083,NA,OVC005,0,20220311
13040,KPDK,09/07,3009,09003,9,1,110353,AO2 SLP190 T00890072,NA,OVC006,0,20220311
13041,KATL,09/08,3008,09009,2,0,110452,AO2 SFC VIS 7 SLP186 CIG 003V005 T00940083 402000078,SFC,OVC004,0,20220311
13042,KPDK,08/07,3009,VRB04,7,1,110453,AO2 SLP190 T00830072 401720056,NA,OVC005,0,20220311
13043,KPDK,08/07,3009,VRB04,6,1,110530,AO2 T00830072,BR,OVC004,0,20220311
13044,KATL,09/08,3008,09008,2,0,110552,AO2 SFC VIS 6 SLP184 CIG 003V005 T00940083 10128 20094 50001,BR;SFC,OVC004,0,20220311
13045,KPDK,08/07,3009,VRB05,6,1,110553,AO2 SLP190 T00830072 10106 20083 51001,BR,OVC004,0,20220311
13046,KATL,09/08,3008,08010,1,0,110610,AO2 SFC VIS 5 DZB10 P0000 T00940083,-DZ;BR;SFC;DZB10,OVC003,0,20220311
13047,KATL,09/08,3007,10006,2,0,110652,AO2 SFC VIS 5 DZB10E25 SLP180 P0000 T00940083,BR;SFC;DZB10E25,OVC004,0,20220311
13048,KPDK,08/07,3007,08005,4,1,110653,AO2 SLP185 T00830072,BR,OVC004,0,20220311
13049,KATL,09/08,3005,08010,2,0,110752,AO2 SFC VIS 4 SLP173 T00940083,BR;SFC,OVC004,0,20220311
13050,KPDK,08/07,3005,10004,5,1,110753,AO2 SLP178 T00830072,BR,OVC004,0,20220311
13051,KPDK,08/07,3005,VRB04,2 1/2,1,110825,AO2 T00830072,BR,OVC004,0,20220311
13052,KATL,09/08,3003,09011,4,0,110852,AO2 SFC VIS 1 1/2 SLP169 TWRINC 60000 T00940083 57014,BR;SFC,OVC002,0,20220311
13053,KPDK,08/08,3005,00000,2 1/2,1,110853,AO2 SLP177 T00830078 56013,BR,OVC004,0,20220311
13054,KPDK,08/07,3005,VRB03,3,1,110902,AO2 T00830072,BR,OVC004,0,20220311
13055,KPDK,08/07,3004,08006,5,1,110936,AO2 T00830072,BR,OVC005,0,20220311
13056,KATL,09/08,3003,09011,4,0,110952,AO2 SFC VIS 3 SLP169 TWRINC T00890083,BR;SFC,OVC002,0,20220311
13057,KPDK,08/07,3004,VRB04,5,1,110953,AO2 SLP173 T00830072,BR,OVC006,0,20220311
13058,KATL,09/08,3004,09010,1,0,111052,AO2 SFC VIS 6 SLP171 T00940083,BR;SFC,OVC004,0,20220311
13059,KPDK,08/07,3004,VRB03,8,1,111053,AO2 SLP175 T00830072,NA,OVC007,0,20220311
13060,KATL,09/08,3005,10007,2,0,111152,AO2 SFC VIS 2 SLP175 DZB45 TWRINC P0000 60000 T00940083 10094 20089 53004,-DZ;BR;SFC;DZB45,OVC002,0,20220311
13061,KPDK,08/07,3006,00000,10,0,111153,AO2 SLP184 T00830072 10083 20078 53005,NA,OVC008,0,20220311
13062,KATL,09/08,3006,09008,2,0,111252,AO2 SFC VIS 1 3/4 SLP180 DZE44 TWRINC P0000 T00940083,BR;SFC;DZE44,OVC002,0,20220311
13063,KPDK,08/07,3006,VRB05,8,0,111253,AO2 SLP184 T00830072,NA,OVC006,0,20220311
13064,KATL,10/09,3005,11008,2,0,111352,AO2 SFC VIS 3 SLP177 TWRINC T01000089,BR;SFC,OVC003,0,20220311
13065,KPDK,09/08,3006,VRB03,7,0,111353,AO2 SLP185 T00890078,NA,OVC005,0,20220311
13066,KATL,10/09,3004,07012,2,0,111452,AO2 SFC VIS 2 1/2 DZB17E50 SLP173 P0000 60000 T01000089 58002,BR;SFC;DZB17E50,OVC003,0,20220311
13067,KPDK,09/08,3005,VRB05,7,0,111453,AO2 SLP181 T00940078 58004,NA,OVC005,0,20220311
13068,KATL,11/09,3005,07006,2,0,111536,AO2 SFC VIS 5 T01060094,BR;SFC,OVC004,0,20220311
13069,KATL,11/09,3005,08007,2,0,111538,AO2 SFC VIS 4 T01060094,BR;SFC,OVC005,0,20220311
13070,KATL,11/09,3005,07006,2,0,111552,AO2 SFC VIS 4 SLP175 T01110094,BR;SFC,OVC005,0,20220311
13071,KPDK,11/08,3005,06003,7,0,111553,AO2 SLP180 T01060083,NA,OVC007,0,20220311
13072,KATL,12/09,3005,05006,2,0,111652,AO2 SFC VIS 4 SLP175 T01170094,BR;SFC,OVC005,0,20220311
13073,KPDK,11/09,3005,VRB04,8,0,111653,AO2 SLP179 T01110089,NA,OVC009,0,20220311
13074,KPDK,12/09,3002,VRB03,9,0,111741,AO2 T01170089,NA,OVC010,0,20220311
13075,KATL,13/10,3001,08006,5,0,111752,AO2 SLP162 60000 T01280100 10128 20094 58011,HZ,OVC006,0,20220311
13076,KPDK,12/09,3001,10004,10,0,111753,AO2 SLP166 T01220094 10133 20083 58013,NA,OVC011,0,20220311
13077,KATL,14/11,2996,11007,8,0,111852,AO2 SLP143 T01440111,NA,OVC009,0,20220311
13078,KPDK,14/10,2995,04003,10,0,111853,AO2 SLP143 T01390100,NA,OVC013,0,20220311
13079,KATL,14/11,2995,06005,9,0,111908,AO2 T01440106,NA,OVC010,0,20220311
13080,KATL,15/11,2991,10006,10,0,111952,AO2 SLP129 T01500111,NA,OVC012,0,20220311
13081,KPDK,14/11,2992,11004,10,0,111953,AO2 SLP131 T01440106,NA,OVC014,0,20220311
13082,KPDK,14/11,2990,11004,10,0,112003,AO2 T01440106,NA,OVC015,0,20220311
13083,KATL,14/11,2988,VRB06,10,0,112052,AO2 SLP118 T01440111 56041 $,NA,OVC011,1,20220311
13084,KPDK,15/11,2988,VRB04,10,0,112053,AO2 SLP120 T01500106 56042,NA,OVC016,0,20220311
13085,KPDK,14/11,2988,10005,10,0,112126,AO2 T01440111,NA,OVC014,0,20220311
13086,KATL,14/11,2987,11005,9,0,112152,AO2 SLP114 T01390111 $,NA,OVC010,1,20220311
13087,KPDK,14/11,2987,14005,10,0,112153,AO2 SLP115 T01390111,NA,OVC014,0,20220311
13088,KATL,14/11,2986,12004,9,0,112252,AO2 SLP111 T01390111 $,NA,OVC009,1,20220311
13089,KPDK,14/11,2986,17003,9,0,112253,AO2 SLP111 T01390111,NA,OVC014,0,20220311
13090,KATL,13/11,2985,11004,9,0,112352,AO2 SLP107 T01330111 10150 20128 56012,NA,OVC009,0,20220311
13091,KPDK,13/11,2985,17003,9,0,112353,AO2 SLP109 T01330111 10150 20122 56011,NA,OVC011,0,20220311
13092,KATL,13/12,2982,13007,2 1/2,0,120044,AO2 SFC VIS 3 RAB44 P0000 T01330117,-RA;BR;SFC;RAB44,OVC005,0,20220312
13093,KPDK,13/11,2983,13004,9,0,120050,AO2,NA,OVC009,0,20220312
13094,KATL,13/12,2983,13006,2,0,120052,AO2 SFC VIS 4 RAB44 SLP101 P0000 T01330117,-RA;BR;SFC;RAB44,OVC005,0,20220312
13095,KPDK,13/11,2983,14004,9,0,120053,AO2 SLP103 T01280111,NA,OVC009,0,20220312
13096,KATL,13/12,2980,11005,2,0,120152,AO2 SFC VIS 7 RAE07 SLP093 CIG 003V007 P0000 T01280117,SFC;RAE07,OVC005,0,20220312
13097,KPDK,12/12,2981,14003,4,0,120153,AO2 RAB33E46 CIG 005V008 SLP095 P0000 T01220117,BR;RAB33E46,OVC008,0,20220312
13098,KATL,13/12,2980,11005,1,0,120210,AO2 SFC VIS 7 T01280117,SFC,OVC004,0,20220312
13099,KPDK,12/12,2979,VRB03,2 1/2,0,120216,AO2 CIG 003V007 T01220117,BR,OVC004,0,20220312
13100,KPDK,12/12,2979,14003,3,0,120223,AO2 CIG 003V007 T01220117,BR,OVC004,0,20220312
13101,KATL,12/12,2977,13006,2,0,120234,AO2 SFC VIS 2 PRESFR TWRINC T01220117,BR;SFC;PRESFR,OVC003,0,20220312
13102,KATL,12/12,2978,12005,2,0,120252,AO2 SFC VIS 2 SLP083 TWRINC 60000 T01220117 58023,BR;SFC,OVC003,0,20220312
13103,KPDK,12/12,2977,12003,4,0,120253,AO2 SLP082 60000 T01170117 58021,BR,OVC003,0,20220312
13104,KPDK,12/12,2975,VRB04,2,0,120334,AO2 T01170117,BR,OVC003,0,20220312
13105,KPDK,12/11,2974,12003,1 3/4,0,120342,AO2 T01170111,BR,OVC003,0,20220312
13106,KATL,12/12,2973,12008,2,0,120352,AO2 SFC VIS 1 1/2 SLP066 TWRINC T01220117,BR;SFC,OVC002,0,20220312
13107,KPDK,12/12,2973,10003,1 3/4,0,120353,AO2 SLP067 T01170117,BR,OVC002,0,20220312
13108,KPDK,12/11,2972,11003,2,0,120400,AO2 PRESFR T01170111,BR;PRESFR,OVC002,0,20220312
13109,KPDK,11/11,2970,12005,2 1/2,0,120432,AO2 RAB09 P0009 T01110111,VCTS;+RA;BR;RAB09,BKN002;OVC019,0,20220312
13110,KPDK,11/11,2969,VRB05,1 3/4,0,120438,AO2 RAB09 PRESFR P0014 T01110111,VCTS;+RA;BR;RAB09;PRESFR,BKN003;BKN008;OVC023,0,20220312
13111,KPDK,11/11,2969,00000,2,0,120441,AO2 RAB09 P0015 T01110111,RA;BR;RAB09,BKN003;OVC025,0,20220312
13112,KPDK,11/11,2968,VRB04,4,0,120451,AO2 RAB09 P0017,RA;BR;RAB09,BKN004;OVC025,0,20220312
13113,KATL,12/12,2968,13005,2,0,120452,AO2 SFC VIS 3/4 DZB50 PRESFR SLP048 P0000 T01220117 401500089,-DZ;BR;SFC;DZB50;PRESFR,NA,0,20220312
13114,KPDK,11/11,2967,13005,4,0,120453,AO2 RAB09 SLP049 P0017 T01110111 401500078,RA;BR;RAB09,BKN004;OVC025,0,20220312
13115,KPDK,12/12,2964,00000,2 1/2,0,120527,AO2 P0008 T01170117,-RA;BR,OVC002,0,20220312
13116,KATL,12/11,2963,00000,2,0,120552,AO2 SFC VIS 1 DZE40RAB40 SLP033 P0000 60000 T01220111 10139 20122 56048,-RA;BR;SFC;DZE40RAB40,NA,0,20220312
13117,KPDK,12/11,2964,21004,5,0,120553,AO2 SLP037 P0011 60028 T01170111 10133 20111 56028,-RA;BR,OVC002,0,20220312
13118,KPDK,12/11,2961,00000,2 1/2,0,120613,AO2 LTG DSNT SW PRESFR P0003 T01170111,RA;BR;DSNT;PRESFR,OVC002,0,20220312
13119,KPDK,12/11,2960,15003,2 1/2,0,120620,AO2 LTG DSNT S AND SW P0005 T01170111,VCTS;RA;BR;DSNT,OVC002,0,20220312
13120,KATL,12/12,2960,00000,2,0,120621,AO2 SFC VIS 2 LTG DSNT NE AND SW TSB17 OCNL LTGIC NE-OHD-SW TS NE-OHD-SW MOV NE P0009 T01220117 $,TSRA;BR;SFC;DSNT;TSB17;LTGIC;TS,BKN003;OVC008CB,1,20220312
13121,KPDK,11/11,2958,VRB03,4,0,120628,AO2 LTG DSNT E-SW PRESFR P0006 T01110111,VCTS;-RA;BR;DSNT;PRESFR,OVC002,0,20220312
13122,KATL,12/11,2958,VRB06,2,0,120635,AO2 SFC VIS 3/4 LTG DSNT NE AND E AND SW TSB17 PRESFR FRQ LTGICCG ALQDS TS ALQDS MOV NE P0032 T01220111 $,+TSRA;BR;SFC;DSNT;TSB17;PRESFR;LTGICCG;ALQDS;TS;ALQDS,BKN006CB;OVC014,1,20220312
13123,KPDK,12/12,2957,00000,4,0,120640,AO2 LTG DSNT ALQDS P0007 T01170117,VCTS;-RA;BR;DSNT;ALQDS,OVC003,0,20220312
13124,KATL,12/12,2958,30004,2,0,120647,AO2 SFC VIS 1 LTG DSNT NE AND E AND SW TSB17 FRQ LTGICCG ALQDS TS ALQDS MOV NE P0060 $,+TSRA;BR;SFC;DSNT;TSB17;LTGICCG;ALQDS;TS;ALQDS,SCT004;OVC018CB,1,20220312
13125,KATL,12/12,2958,VRB03,2,0,120652,AO2 LTG DSNT NE AND E AND SW SLP013 TSB17 FRQ LTGICCACG ALQDS TS ALQDS MOV NE P0075 T01220117 $,+TSRA;BR;DSNT;TSB17;LTGICCACG;ALQDS;TS;ALQDS,FEW004;OVC023CB,1,20220312
13126,KPDK,12/11,2958,21003,5,0,120653,AO2 LTG DSNT ALQDS SLP016 P0008 T01170111,VCTS;-RA;BR;DSNT;ALQDS,BKN003;OVC015,0,20220312
13127,KATL,12/12,2958,00000,2,0,120702,AO2 LTG DSNT NE AND E AND SW OCNL LTGICCA NE-E & SW TS NE-E & SW MOV NE P0010 T01220117 $,TSRA;BR;DSNT;LTGICCA;TS,BKN004;BKN026CB;OVC040,1,20220312
13128,KPDK,12/12,2958,29005,3,0,120713,AO2 LTG DSNT E AND SE P0008 T01170117,VCTS;RA;BR;DSNT,SCT003;BKN010;OVC013,0,20220312
13129,KATL,12/12,2959,26007,2,0,120716,AO2 SFC VIS 2 1/2 LTG DSNT NE TSE15 TS DSIPT CB DSNT NE P0019 T01220117 $,RA;BR;SFC;DSNT;TSE15;TS;DSIPT;DSNT,BKN004;OVC024,1,20220312
13130,KPDK,12/12,2959,31011G14,2 1/2,0,120717,AO2 LTG DSNT E AND SE P0011 T01170117,+RA;BR;DSNT,BKN004;BKN010;OVC013,0,20220312
13131,KPDK,12/12,2959,30009,3,0,120724,AO2 LTG DSNT E AND SE P0014 T01170117,RA;BR;DSNT,BKN004;BKN010;OVC013,0,20220312
13132,KPDK,11/11,2959,30015G22,5,0,120734,AO2 LTG DSNT E AND SE P0016 T01110106,RA;BR;DSNT,BKN006;BKN011;OVC016,0,20220312
13133,KATL,10/09,2960,31026G37,6,0,120743,AO2 PK WND 31037/0737 TSE15 TS DSIPT CB DSNT NE P0029 T01000089 $,RA;BR;TSE15;TS;DSIPT;DSNT,SCT004;BKN008;OVC026,1,20220312
13134,KATL,08/06,2960,32025G43,10,0,120752,AO2 PK WND 31043/0746 TSE15 SLP024 CIG 006V010 TS DSIPT P0029 T00780061 $,-RA;TSE15;TS;DSIPT,BKN008;BKN021;OVC040,1,20220312
13135,KPDK,07/06,2961,31019G28,9,0,120753,AO2 PK WND 32034/0738 CIG 005V012 SLP028 P0018 T00670056,-RA,BKN009;OVC015,0,20220312
13136,KPDK,04/03,2960,31011G22,10,0,120826,AO2 PK WND 34030/0758 CIG 009V013 P0001 T00440033,-RA,OVC010,0,20220312
13137,KATL,05/03,2964,32029G38,10,0,120839,AO2 PK WND 32038/0839 RAE11 PRESRR P0000 T00500028 $,RAE11;PRESRR,SCT008;BKN014;OVC029,1,20220312
13138,KATL,05/03,2965,31025G37,5,0,120852,AO2 PK WND 32039/0842 RAE11B48 SLP040 CIG 010V014 P0000 60104 T00500028 53005 $,-RA;BR;RAE11B48,FEW008;BKN012;OVC028,1,20220312
13139,KPDK,04/02,2964,30019G29,4,0,120853,AO2 PK WND 34030/0758 RAE31B50 PRESRR SLP041 P0002 60028 T00390022 55001,RA;BR;RAE31B50;PRESRR,OVC010,0,20220312
13140,KATL,03/01,2969,32026G39,6,0,120928,AO2 PK WND 31047/0857 SNB28 P0002 T00330011 $,RASN;BR;SNB28,SCT012;BKN018;OVC080,1,20220312
13141,KATL,03/01,2969,32020G37,10,0,120938,AO2 PK WND 31047/0857 SNB28 P0002 T00330011 $,-RASN;SNB28,BKN012;BKN018;OVC080,1,20220312
13142,KATL,03/01,2969,32020G31,10,0,120952,AO2 PK WND 31047/0857 SNB28 SLP057 CIG 011V015 P0003 T00330011 $,-RASN;SNB28,BKN013;BKN042;OVC070,1,20220312
13143,KPDK,02/01,2968,32012G31,10,0,120953,AO2 PK WND 29044/0907 SLP056 P0005 T00170006,-RA,SCT014;BKN050;OVC070,0,20220312
13144,KATL,03/01,2967,32019G31,10,0,121005,AO2 PK WND 34034/0954 RAE04SNE04 CIG 012V017 P0000 T00280011 $,RAE04SNE04,BKN014;BKN042;BKN070;OVC150,1,20220312
13145,KPDK,02/01,2967,32014G20,10,0,121019,AO2 PK WND 33026/0956 RAE04 P0000 T00220006,RAE04,BKN013;BKN050;OVC085,0,20220312
13146,KATL,02/M01,2968,31019G30,10,0,121052,AO2 PK WND 33036/1038 RAE04SNE04 SLP052 CIG 010V015 P0000 T00171006 $,RAE04SNE04,BKN012;BKN040;OVC070,1,20220312
13147,KPDK,01/M01,2966,31014G25,10,0,121053,AO2 PK WND 31030/1024 RAE04 SLP051 P0000 T00111006,RAE04,OVC012,0,20220312
13148,KATL,01/M01,2972,31022G33,3,0,121118,AO2 PK WND 30034/1105 SNB05 P0000 T00111006 $,-SN;BR;SNB05,BKN012;OVC040,1,20220312
13149,KATL,01/M02,2974,32033G47,10,0,121136,AO2 PK WND 32047/1136 SNB05E35 CIG 010V016 P0000 T00061022 $,SNB05E35,OVC012,1,20220312
13150,KATL,01/M02,2976,32025G33,10,0,121152,AO2 PK WND 32047/1136 SNB05E35 SLP080 CIG 010V016 P0000 60107 70107 T00061022 10122 20006 53037 $,SNB05E35,BKN013;OVC021,1,20220312
13151,KPDK,00/M02,2975,30022G38,10,0,121153,AO2 PK WND 31038/1153 PRESRR SLP082 60033 70061 T00001022 10117 20000 53036,PRESRR,OVC013,0,20220312
13152,KPDK,M01/M03,2978,31017G35,10,0,121226,AO2 PK WND 31040/1204 T10061033,NA,OVC016,0,20220312
13153,KATL,00/M04,2982,31024G40,10,0,121239,AO2 PK WND 32040/1230 PRESRR T00001039 $,PRESRR,OVC016,1,20220312
13154,KATL,00/M04,2984,32024G49,10,0,121252,AO2 PK WND 30049/1248 SLP110 T00001044 $,NA,OVC016,1,20220312
13155,KPDK,M01/M04,2983,30022G42,10,0,121253,AO2 PK WND 31043/1234 PRESRR SLP112 T10111044,PRESRR,OVC016,0,20220312
13156,KATL,00/M04,2990,31024G36,10,0,121341,AO2 PK WND 30047/1259 SNB40 PCPN VRY LGT P0000 T00001044 $,-SN;SNB40,FEW020;BKN026;BKN032,1,20220312
13157,KATL,00/M04,2992,31022G36,10,0,121352,AO2 PK WND 30047/1259 SNB40 PRESRR SLP135 BINOVC PCPN VRY LGT P0000 T00001044 $,-SN;SNB40;PRESRR,BKN024;OVC032;BINOVC,1,20220312
13158,KPDK,M01/M06,2991,31020G43,8,0,121353,AO2 PK WND 32047/1302 SNB51 SLP136 P0000 T10111061,-SN;SNB51,OVC027,0,20220312
13159,KATL,M01/M05,2995,31019G30,10,0,121426,AO2 PK WND 33043/1405 SNE26 P0000 T10061050,SNE26,BKN021;OVC032,0,20220312
13160,KATL,00/M06,2998,32018G38,10,0,121452,AO2 PK WND 33043/1405 SNE26 SLP156 P0000 60000 T00001061 51072,SNE26,BKN025;OVC032,0,20220312
13161,KPDK,M02/M07,2996,32019G39,10,0,121453,AO2 PK WND 32045/1354 SNE09 SLP156 P0000 60000 T10171067 51070,SNE09,OVC026,0,20220312
13162,KATL,01/M08,3003,33022G35,10,0,121549,AO2 PK WND 32042/1526,NA,BKN033,0,20220312
13163,KATL,01/M08,3003,34019G35,10,0,121552,AO2 PK WND 32042/1526 SLP172 T00061078,NA,BKN033,0,20220312
13164,KPDK,M01/M08,3002,32018G28,10,0,121553,AO2 PK WND 31044/1458 SLP174 T10111078,NA,OVC032,0,20220312
13165,KATL,01/M08,3007,31023G39,10,0,121652,AO2 PK WND 32039/1620 SLP186 T00111083,NA,BKN037,0,20220312
13166,KPDK,00/M08,3005,30019G29,10,0,121653,AO2 PK WND 31043/1600 SLP184 T00001078,NA,OVC038,0,20220312
13167,KATL,02/M08,3008,30027G37,10,0,121752,AO2 PK WND 31039/1732 SLP189 60000 T00171083 10017 21006 51033,NA,SCT043,0,20220312
13168,KPDK,01/M10,3007,31018G34,10,0,121753,AO2 PK WND 29040/1735 SLP191 60000 T00061100 10006 21017 51035,NA,FEW045,0,20220312
13169,KATL,03/M09,3009,31021G33,10,0,121852,AO2 PK WND 30036/1813 SLP191 T00281089,NA,FEW048,0,20220312
13170,KPDK,01/M10,3008,30019G32,10,0,121853,AO2 PK WND 30040/1759 SLP193 T00111100,NA,CLR,0,20220312
13171,KATL,03/M11,3009,32023G35,10,0,121952,AO2 PK WND 29037/1906 SLP194 T00331111,NA,FEW060,0,20220312
13172,KPDK,02/M12,3009,33018G31,10,0,121953,AO2 PK WND 28034/1857 SLP200 T00171117,NA,CLR,0,20220312
13173,KATL,03/M16,3010,32025G38,10,0,122052,AO2 PK WND 33038/2043 SLP200 T00281156 53008,NA,CLR,0,20220312
13174,KPDK,02/M12,3010,32018G32,10,0,122053,AO2 PK WND 31038/2012 SLP205 T00221117 52009,NA,CLR,0,20220312
13175,KATL,03/M15,3013,31021G28,10,0,122152,AO2 PK WND 33037/2054 SLP210 T00281150,NA,CLR,0,20220312
13176,KPDK,01/M13,3013,31023G39,10,0,122153,AO2 PK WND 30039/2153 SLP219 T00111133,NA,CLR,0,20220312
13177,KATL,02/M14,3016,33015G23,10,0,122252,AO2 PK WND 32030/2205 SLP222 T00221139,NA,CLR,0,20220312
13178,KPDK,01/M14,3017,31018G27,10,0,122253,AO2 PK WND 34029/2157 SLP232 T00061139,NA,CLR,0,20220312
13179,KATL,01/M17,3020,32016G27,10,0,122352,AO2 PK WND 32027/2347 SLP238 T00061167 10039 20006 53033,NA,CLR,0,20220312
13180,KPDK,M01/M14,3021,32011G20,10,0,122353,AO2 SLP246 T10061139 10022 21006 53036,NA,CLR,0,20220312
13181,KATL,00/M15,3024,32012,10,0,130052,AO2 PK WND 32027/0003 SLP249 T00001150,NA,CLR,0,20220313
13182,KPDK,M01/M15,3023,31009G19,10,0,130053,AO2 SLP258 T10111150,NA,CLR,0,20220313
13183,KATL,M01/M15,3027,32011G20,10,0,130152,AO2 SLP261 T10061150,NA,CLR,0,20220313
13184,KPDK,M02/M15,3028,33013G21,10,0,130153,AO2 SLP272 T10171150,NA,CLR,0,20220313
13185,KATL,M01/M14,3029,32009,10,0,130252,AO2 SLP270 T10111144 51029,NA,CLR,0,20220313
13186,KPDK,M02/M15,3029,32011G20,10,0,130253,AO2 SLP279 T10221150 51029,NA,CLR,0,20220313
13187,KATL,M02/M15,3031,32010G20,10,0,130352,AO2 SLP275 T10171150,NA,CLR,0,20220313
13188,KPDK,M03/M14,3031,33012G18,10,1,130353,AO2 SLP286 T10281144,NA,CLR,0,20220313
13189,KATL,M02/M16,3033,32011G16,10,0,130452,AO2 SLP280 T10171156 401221022,NA,CLR,0,20220313
13190,KPDK,M03/M14,3032,30008,10,1,130453,AO2 SLP286 T10281139 401171033,NA,CLR,0,20220313
13191,KATL,M02/M16,3032,33007,10,0,130552,AO2 SLP277 T10221156 10006 21022 50008,NA,CLR,0,20220313
13192,KPDK,M03/M14,3032,30007,10,1,130553,AO2 SLP288 T10331144 11006 21033 51009,NA,CLR,0,20220313
13193,KATL,M03/M14,3033,33007,10,0,130652,AO2 SLP282 T10281144,NA,CLR,0,20220313
13194,KPDK,M04/M14,3033,32005,10,1,130653,AO2 SLP292 T10391144,NA,CLR,0,20220313
13195,KATL,M03/M13,3035,31005,10,0,130752,AO2 SLP286 T10331133,NA,CLR,0,20220313
13196,KPDK,M04/M13,3034,28004,10,1,130753,AO2 SLP295 T10441133,NA,CLR,0,20220313
13197,KATL,M03/M13,3034,33006,10,0,130852,AO2 SLP286 T10331133 50008,NA,CLR,0,20220313
13198,KPDK,M05/M13,3034,31004,10,1,130853,AO2 SLP295 T10501128 50006,NA,CLR,0,20220313
13199,KATL,M04/M13,3035,32006,10,0,130952,AO2 SLP290 T10391128,NA,CLR,0,20220313
13200,KPDK,M05/M13,3035,28004,10,1,130953,AO2 SLP299 T10501128,NA,CLR,0,20220313
13201,KATL,M04/M13,3036,33005,10,0,131052,AO2 SLP292 T10391128,NA,CLR,0,20220313
13202,KPDK,M05/M12,3036,32003,10,1,131053,AO2 SLP304 T10501122,NA,CLR,0,20220313
13203,KATL,M04/M13,3038,34006,10,0,131152,AO2 SLP299 T10391128 11022 21039 53012,NA,CLR,0,20220313
13204,KPDK,M06/M12,3039,34004,10,0,131153,AO2 SLP313 T10561117 11033 21061 53014,NA,CLR,0,20220313
13205,KATL,M02/M13,3041,34009,10,0,131252,AO2 SLP310 T10221128,NA,CLR,0,20220313
13206,KPDK,M03/M12,3041,01004,10,0,131253,AO2 SLP318 T10281117,NA,CLR,0,20220313
13207,KATL,00/M13,3043,34007,10,0,131352,AO2 SLP314 T00001128,NA,CLR,0,20220313
13208,KPDK,M01/M12,3043,33008,10,0,131353,AO2 SLP325 T10061122,NA,CLR,0,20220313
13209,KATL,02/M13,3045,VRB03,10,0,131452,AO2 SLP322 T00171128 51024,NA,CLR,0,20220313
13210,KPDK,01/M12,3045,32003,10,0,131453,AO2 SLP330 T00111122 51021,NA,CLR,0,20220313
13211,KATL,04/M12,3045,00000,10,0,131552,AO2 SLP322 T00441117,NA,CLR,0,20220313
13212,KPDK,03/M13,3044,19005,10,0,131553,AO2 SLP328 T00331128,NA,CLR,0,20220313
13213,KATL,06/M13,3045,VRB03,10,0,131652,AO2 SLP318 T00611133,NA,CLR,0,20220313
13214,KPDK,06/M12,3044,VRB03,10,0,131653,AO2 SLP324 T00561122,NA,CLR,0,20220313
13215,KATL,08/M12,3042,23005,10,0,131752,AO2 SLP309 T00831117 10083 21039 58010,NA,CLR,0,20220313
13216,KPDK,22/M12,3042,VRB04,10,0,131753,AO2 SLP305 T02171117 10217 21056 58010,NA,CLR,0,20220313
13217,KATL,10/M11,3039,VRB04,10,0,131852,AO2 SLP298 T01001106,NA,CLR,0,20220313
13218,KPDK,22/M09,3038,24007,10,0,131853,AO2 SLP294 T02221094,NA,CLR,0,20220313
13219,KATL,12/M09,3036,26006,10,0,131952,AO2 SLP288 T01221094,NA,CLR,0,20220313
13220,KPDK,22/M10,3036,19004,10,0,131953,AO2 SLP287 T02171100,NA,CLR,0,20220313
13221,KATL,12/M10,3035,21006,10,0,132052,AO2 SLP282 T01221100 56025,NA,CLR,0,20220313
